form,filing_date,report_date,items,accession_number,primary_doc_url,filing_index_url
6-K,2023-08-31,2023-08-31,,0001654954-23-011416,https://www.sec.gov/Archives/edgar/data/1131399/000165495423011416/a0022l.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423011416/
6-K,2023-08-25,2023-08-25,,0001654954-23-011243,https://www.sec.gov/Archives/edgar/data/1131399/000165495423011243/a5139k.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423011243/
6-K,2023-08-23,2023-08-23,,0001654954-23-011177,https://www.sec.gov/Archives/edgar/data/1131399/000165495423011177/a2500k.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423011177/
6-K,2023-08-23,2023-08-23,,0001654954-23-011152,https://www.sec.gov/Archives/edgar/data/1131399/000165495423011152/a1343k.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423011152/
6-K,2023-08-22,2023-08-22,,0001654954-23-011124,https://www.sec.gov/Archives/edgar/data/1131399/000165495423011124/a1179k.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423011124/
6-K,2023-08-10,2023-08-10,,0001654954-23-010440,https://www.sec.gov/Archives/edgar/data/1131399/000165495423010440/a9820i.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423010440/
6-K,2023-08-09,2023-08-09,,0001654954-23-010348,https://www.sec.gov/Archives/edgar/data/1131399/000165495423010348/a8335i.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423010348/
6-K,2023-08-01,2023-08-01,,0001654954-23-009941,https://www.sec.gov/Archives/edgar/data/1131399/000165495423009941/a9336h.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423009941/
6-K,2023-07-31,2023-07-31,,0001654954-23-009874,https://www.sec.gov/Archives/edgar/data/1131399/000165495423009874/a8071h.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423009874/
6-K,2023-07-31,2023-07-31,,0001654954-23-009848,https://www.sec.gov/Archives/edgar/data/1131399/000165495423009848/a7732h.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423009848/
6-K,2023-07-28,2023-07-28,,0001654954-23-009784,https://www.sec.gov/Archives/edgar/data/1131399/000165495423009784/a6141h.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423009784/
6-K,2023-07-26,2023-07-26,,0001654954-23-009691,https://www.sec.gov/Archives/edgar/data/1131399/000165495423009691/a1738h-gsk2.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423009691/
6-K,2023-07-24,2023-07-24,,0001654954-23-009539,https://www.sec.gov/Archives/edgar/data/1131399/000165495423009539/a8706g.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423009539/
6-K,2023-07-20,2023-07-20,,0001654954-23-009462,https://www.sec.gov/Archives/edgar/data/1131399/000165495423009462/a7041g.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423009462/
6-K,2023-07-17,2023-07-17,,0001654954-23-009242,https://www.sec.gov/Archives/edgar/data/1131399/000165495423009242/a2655g.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423009242/
6-K,2023-07-13,2023-07-13,,0001654954-23-009109,https://www.sec.gov/Archives/edgar/data/1131399/000165495423009109/a9694f.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423009109/
6-K,2023-07-03,2023-07-03,,0001654954-23-008667,https://www.sec.gov/Archives/edgar/data/1131399/000165495423008667/a7977e.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423008667/
6-K,2023-06-28,2023-06-28,,0001654954-23-008498,https://www.sec.gov/Archives/edgar/data/1131399/000165495423008498/a2788e.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423008498/
6-K,2023-06-27,2023-06-27,,0001654954-23-008450,https://www.sec.gov/Archives/edgar/data/1131399/000165495423008450/a9661d.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423008450/
6-K,2023-06-26,2023-06-26,,0001654954-23-008369,https://www.sec.gov/Archives/edgar/data/1131399/000165495423008369/a8139d.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423008369/
6-K,2023-06-26,2023-06-26,,0001654954-23-008367,https://www.sec.gov/Archives/edgar/data/1131399/000165495423008367/a7913d.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423008367/
6-K,2023-06-23,2023-06-23,,0001654954-23-008332,https://www.sec.gov/Archives/edgar/data/1131399/000165495423008332/a7867d.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423008332/
6-K,2023-06-23,2023-06-23,,0001654954-23-008331,https://www.sec.gov/Archives/edgar/data/1131399/000165495423008331/a7869d.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423008331/
6-K,2023-06-23,2023-06-23,,0001654954-23-008326,https://www.sec.gov/Archives/edgar/data/1131399/000165495423008326/a7862d.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423008326/
6-K,2023-06-23,2023-06-23,,0001654954-23-008317,https://www.sec.gov/Archives/edgar/data/1131399/000165495423008317/a7198d.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423008317/
6-K,2023-06-22,2023-06-22,,0001654954-23-008258,https://www.sec.gov/Archives/edgar/data/1131399/000165495423008258/a5318d.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423008258/
6-K,2023-06-21,2023-06-21,,0001654954-23-008226,https://www.sec.gov/Archives/edgar/data/1131399/000165495423008226/a3715d.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423008226/
6-K,2023-06-16,2023-06-16,,0001654954-23-008104,https://www.sec.gov/Archives/edgar/data/1131399/000165495423008104/a9217c.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423008104/
6-K,2023-06-12,2023-06-12,,0001654954-23-007894,https://www.sec.gov/Archives/edgar/data/1131399/000165495423007894/a4444c.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423007894/
6-K,2023-06-07,2023-06-07,,0001654954-23-007717,https://www.sec.gov/Archives/edgar/data/1131399/000165495423007717/a8777b.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423007717/
6-K,2023-06-06,2023-06-06,,0001654954-23-007667,https://www.sec.gov/Archives/edgar/data/1131399/000165495423007667/a7294b.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423007667/
6-K,2023-06-01,2023-06-01,,0001654954-23-007476,https://www.sec.gov/Archives/edgar/data/1131399/000165495423007476/a2118b.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423007476/
6-K,2023-05-22,2023-05-22,,0001654954-23-006983,https://www.sec.gov/Archives/edgar/data/1131399/000165495423006983/a2125a.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423006983/
6-K,2023-05-15,2023-05-15,,0001654954-23-006490,https://www.sec.gov/Archives/edgar/data/1131399/000165495423006490/a4640z.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423006490/
6-K,2023-05-15,2023-05-15,,0001654954-23-006485,https://www.sec.gov/Archives/edgar/data/1131399/000165495423006485/a3421z.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423006485/
6-K,2023-05-12,2023-05-12,,0001654954-23-006311,https://www.sec.gov/Archives/edgar/data/1131399/000165495423006311/a3108z.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423006311/
6-K,2023-05-12,2023-05-12,,0001654954-23-006258,https://www.sec.gov/Archives/edgar/data/1131399/000165495423006258/a2504z.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423006258/
6-K,2023-05-12,2023-05-12,,0001654954-23-006256,https://www.sec.gov/Archives/edgar/data/1131399/000165495423006256/a1830z.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423006256/
6-K,2023-05-12,2023-05-12,,0001654954-23-006254,https://www.sec.gov/Archives/edgar/data/1131399/000165495423006254/a1918z.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423006254/
6-K,2023-05-12,2023-05-11,,0001387131-23-006397,https://www.sec.gov/Archives/edgar/data/1131399/000138713123006397/gsk_6k-0523.htm,https://www.sec.gov/Archives/edgar/data/1131399/000138713123006397/
6-K,2023-05-09,2023-05-09,,0001654954-23-005967,https://www.sec.gov/Archives/edgar/data/1131399/000165495423005967/a8207y.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423005967/
6-K,2023-05-04,2023-05-04,,0001654954-23-005761,https://www.sec.gov/Archives/edgar/data/1131399/000165495423005761/a4515y.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423005761/
6-K,2023-05-03,2023-05-03,,0001654954-23-005725,https://www.sec.gov/Archives/edgar/data/1131399/000165495423005725/a3372y.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423005725/
6-K,2023-05-03,2023-05-03,,0001654954-23-005722,https://www.sec.gov/Archives/edgar/data/1131399/000165495423005722/a3355y.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423005722/
6-K,2023-05-02,2023-05-02,,0001654954-23-005578,https://www.sec.gov/Archives/edgar/data/1131399/000165495423005578/a9376x.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423005578/
6-K,2023-04-28,2023-04-28,,0001654954-23-005389,https://www.sec.gov/Archives/edgar/data/1131399/000165495423005389/a9477x.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423005389/
6-K,2023-04-27,2023-04-27,,0001654954-23-005245,https://www.sec.gov/Archives/edgar/data/1131399/000165495423005245/a6175x.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423005245/
6-K,2023-04-26,2023-04-26,,0001654954-23-005173,https://www.sec.gov/Archives/edgar/data/1131399/000165495423005173/a4488x.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423005173/
6-K,2023-04-25,2023-04-25,,0001654954-23-005124,https://www.sec.gov/Archives/edgar/data/1131399/000165495423005124/a2960x.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423005124/
6-K,2023-04-20,2023-04-20,,0001654954-23-004985,https://www.sec.gov/Archives/edgar/data/1131399/000165495423004985/a8883w.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423004985/
6-K,2023-04-19,2023-04-19,,0001654954-23-004926,https://www.sec.gov/Archives/edgar/data/1131399/000165495423004926/a8013w.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423004926/
6-K,2023-04-18,2023-04-18,,0001654954-23-004869,https://www.sec.gov/Archives/edgar/data/1131399/000165495423004869/a5635w.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423004869/
6-K,2023-04-17,2023-04-17,,0001654954-23-004797,https://www.sec.gov/Archives/edgar/data/1131399/000165495423004797/a4697w.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423004797/
6-K,2023-04-17,2023-04-17,,0001654954-23-004758,https://www.sec.gov/Archives/edgar/data/1131399/000165495423004758/a3459w.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423004758/
6-K,2023-04-03,2023-04-03,,0001654954-23-004179,https://www.sec.gov/Archives/edgar/data/1131399/000165495423004179/a1056v.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423004179/
6-K,2023-03-28,2023-03-28,,0001654954-23-003674,https://www.sec.gov/Archives/edgar/data/1131399/000165495423003674/a3880u.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423003674/
6-K,2023-03-27,2023-03-27,,0001654954-23-003554,https://www.sec.gov/Archives/edgar/data/1131399/000165495423003554/a3441u.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423003554/
6-K,2023-03-24,2023-03-24,,0001654954-23-003499,https://www.sec.gov/Archives/edgar/data/1131399/000165495423003499/a1681u.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423003499/
6-K,2023-03-21,2023-03-21,,0001654954-23-003231,https://www.sec.gov/Archives/edgar/data/1131399/000165495423003231/a7517t.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423003231/
6-K,2023-03-20,2023-03-20,,0001654954-23-003156,https://www.sec.gov/Archives/edgar/data/1131399/000165495423003156/a5451t.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423003156/
6-K,2023-03-14,2023-03-14,,0001654954-23-002759,https://www.sec.gov/Archives/edgar/data/1131399/000165495423002759/a8290s.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423002759/
6-K,2023-03-14,2023-03-14,,0001654954-23-002757,https://www.sec.gov/Archives/edgar/data/1131399/000165495423002757/a8289s.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423002757/
6-K,2023-03-13,2023-03-13,,0001654954-23-002695,https://www.sec.gov/Archives/edgar/data/1131399/000165495423002695/a6434s.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423002695/
6-K,2023-03-10,2023-03-10,,0001654954-23-002656,https://www.sec.gov/Archives/edgar/data/1131399/000165495423002656/a6394s.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423002656/
20-F,2023-03-10,2022-12-31,,0001193125-23-067105,https://www.sec.gov/Archives/edgar/data/1131399/000119312523067105/d382677d20f.htm,https://www.sec.gov/Archives/edgar/data/1131399/000119312523067105/
6-K,2023-03-10,2023-03-10,,0001654954-23-002637,https://www.sec.gov/Archives/edgar/data/1131399/000165495423002637/a5980s.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423002637/
6-K,2023-03-02,2023-03-02,,0001654954-23-002279,https://www.sec.gov/Archives/edgar/data/1131399/000165495423002279/a5988r.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423002279/
6-K,2023-03-01,2023-03-01,,0001654954-23-002244,https://www.sec.gov/Archives/edgar/data/1131399/000165495423002244/a4097r.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423002244/
6-K,2023-02-27,2023-02-27,,0001654954-23-002096,https://www.sec.gov/Archives/edgar/data/1131399/000165495423002096/a1810r.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423002096/
6-K,2023-02-23,2023-02-23,,0001654954-23-001995,https://www.sec.gov/Archives/edgar/data/1131399/000165495423001995/a8602q.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423001995/
6-K,2023-02-23,2023-02-23,,0001654954-23-001987,https://www.sec.gov/Archives/edgar/data/1131399/000165495423001987/a8275q.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423001987/
6-K,2023-02-22,2023-02-22,,0001654954-23-001954,https://www.sec.gov/Archives/edgar/data/1131399/000165495423001954/a7521q1.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423001954/
6-K,2023-02-16,2023-02-16,,0001654954-23-001809,https://www.sec.gov/Archives/edgar/data/1131399/000165495423001809/a0852q.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423001809/
6-K,2023-02-15,2023-02-15,,0001654954-23-001779,https://www.sec.gov/Archives/edgar/data/1131399/000165495423001779/a0570q.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423001779/
6-K,2023-02-15,2023-02-15,,0001654954-23-001778,https://www.sec.gov/Archives/edgar/data/1131399/000165495423001778/a0543q.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423001778/
6-K,2023-02-14,2023-02-14,,0001654954-23-001633,https://www.sec.gov/Archives/edgar/data/1131399/000165495423001633/a7925p.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423001633/
6-K,2023-02-14,2023-02-14,,0001654954-23-001631,https://www.sec.gov/Archives/edgar/data/1131399/000165495423001631/a7929p.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423001631/
6-K,2023-02-14,2023-02-14,,0001654954-23-001629,https://www.sec.gov/Archives/edgar/data/1131399/000165495423001629/a7927p.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423001629/
6-K,2023-02-14,2023-02-14,,0001654954-23-001628,https://www.sec.gov/Archives/edgar/data/1131399/000165495423001628/a7907p.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423001628/
6-K,2023-02-10,2023-02-10,,0001654954-23-001568,https://www.sec.gov/Archives/edgar/data/1131399/000165495423001568/a6271p.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423001568/
6-K,2023-02-10,2023-02-10,,0001654954-23-001553,https://www.sec.gov/Archives/edgar/data/1131399/000165495423001553/a5649p.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423001553/
6-K,2023-02-10,2023-02-10,,0001654954-23-001549,https://www.sec.gov/Archives/edgar/data/1131399/000165495423001549/a5216p.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423001549/
6-K,2023-02-02,2023-02-02,,0001654954-23-001199,https://www.sec.gov/Archives/edgar/data/1131399/000165495423001199/a6664o.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423001199/
6-K,2023-02-01,2023-02-01,,0001654954-23-001145,https://www.sec.gov/Archives/edgar/data/1131399/000165495423001145/a5679o.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423001145/
6-K,2023-02-01,2023-02-01,,0001654954-23-001142,https://www.sec.gov/Archives/edgar/data/1131399/000165495423001142/a4388o.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423001142/
6-K,2023-02-01,2023-02-01,,0001654954-23-001135,https://www.sec.gov/Archives/edgar/data/1131399/000165495423001135/a4987o.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423001135/
6-K,2023-02-01,2023-02-01,,0001654954-23-001130,https://www.sec.gov/Archives/edgar/data/1131399/000165495423001130/a4922o.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423001130/
6-K,2023-01-18,2023-01-18,,0001654954-23-000528,https://www.sec.gov/Archives/edgar/data/1131399/000165495423000528/a1687n.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423000528/
6-K,2023-01-17,2023-01-17,,0001654954-23-000488,https://www.sec.gov/Archives/edgar/data/1131399/000165495423000488/a0217n.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423000488/
6-K,2023-01-17,2023-01-17,,0001654954-23-000479,https://www.sec.gov/Archives/edgar/data/1131399/000165495423000479/a8770m.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423000479/
6-K,2023-01-13,2023-01-13,,0001654954-23-000407,https://www.sec.gov/Archives/edgar/data/1131399/000165495423000407/a7261m.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423000407/
6-K,2023-01-12,2023-01-12,,0001654954-23-000345,https://www.sec.gov/Archives/edgar/data/1131399/000165495423000345/a5834m.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423000345/
6-K,2023-01-03,2023-01-03,,0001654954-23-000036,https://www.sec.gov/Archives/edgar/data/1131399/000165495423000036/a5542l.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495423000036/
6-K,2022-12-22,2022-12-22,,0001654954-22-016850,https://www.sec.gov/Archives/edgar/data/1131399/000165495422016850/a6662k.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495422016850/
6-K,2022-12-21,2022-12-21,,0001654954-22-016776,https://www.sec.gov/Archives/edgar/data/1131399/000165495422016776/a5224k.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495422016776/
6-K,2022-12-21,2022-12-21,,0001654954-22-016771,https://www.sec.gov/Archives/edgar/data/1131399/000165495422016771/a5216k.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495422016771/
6-K,2022-12-15,2022-12-15,,0001654954-22-016546,https://www.sec.gov/Archives/edgar/data/1131399/000165495422016546/a8923j.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495422016546/
6-K,2022-12-13,2022-12-13,,0001654954-22-016416,https://www.sec.gov/Archives/edgar/data/1131399/000165495422016416/a5456j.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495422016416/
6-K,2022-12-07,2022-12-07,,0001654954-22-016187,https://www.sec.gov/Archives/edgar/data/1131399/000165495422016187/a8802i.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495422016187/
6-K,2022-12-05,2022-12-05,,0001654954-22-016110,https://www.sec.gov/Archives/edgar/data/1131399/000165495422016110/a5127i.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495422016110/
6-K,2022-12-02,2022-12-02,,0001654954-22-016028,https://www.sec.gov/Archives/edgar/data/1131399/000165495422016028/a4893i.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495422016028/
6-K,2022-12-02,2022-12-02,,0001654954-22-016005,https://www.sec.gov/Archives/edgar/data/1131399/000165495422016005/a3599i.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495422016005/
6-K,2022-12-02,2022-12-02,,0001654954-22-016003,https://www.sec.gov/Archives/edgar/data/1131399/000165495422016003/a3597i.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495422016003/
6-K,2022-12-01,2022-12-01,,0001654954-22-015961,https://www.sec.gov/Archives/edgar/data/1131399/000165495422015961/a3058i.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495422015961/
6-K,2022-11-25,2022-11-25,,0001654954-22-015724,https://www.sec.gov/Archives/edgar/data/1131399/000165495422015724/a5149h.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495422015724/
6-K,2022-11-22,2022-11-22,,0001654954-22-015636,https://www.sec.gov/Archives/edgar/data/1131399/000165495422015636/a1375h.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495422015636/
6-K,2022-11-21,2022-11-21,,0001654954-22-015607,https://www.sec.gov/Archives/edgar/data/1131399/000165495422015607/a1074h.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495422015607/
6-K,2022-11-15,2022-11-15,,0001654954-22-015330,https://www.sec.gov/Archives/edgar/data/1131399/000165495422015330/a4283g.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495422015330/
6-K,2022-11-14,2022-11-14,,0001654954-22-015072,https://www.sec.gov/Archives/edgar/data/1131399/000165495422015072/a0676g.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495422015072/
6-K,2022-11-10,2022-11-10,,0001654954-22-014998,https://www.sec.gov/Archives/edgar/data/1131399/000165495422014998/a0593g.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495422014998/
6-K,2022-11-10,2022-11-10,,0001654954-22-014971,https://www.sec.gov/Archives/edgar/data/1131399/000165495422014971/a0366g.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495422014971/
6-K,2022-11-10,2022-11-10,,0001654954-22-014926,https://www.sec.gov/Archives/edgar/data/1131399/000165495422014926/a9172f.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495422014926/
6-K,2022-11-07,2022-11-07,,0001654954-22-014760,https://www.sec.gov/Archives/edgar/data/1131399/000165495422014760/a4558f.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495422014760/
6-K,2022-11-03,2022-11-03,,0001654954-22-014618,https://www.sec.gov/Archives/edgar/data/1131399/000165495422014618/a1978f-1.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495422014618/
6-K,2022-11-02,2022-11-02,,0001654954-22-014579,https://www.sec.gov/Archives/edgar/data/1131399/000165495422014579/a9931e-46147302.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495422014579/
6-K,2022-11-02,2022-11-02,,0001654954-22-014547,https://www.sec.gov/Archives/edgar/data/1131399/000165495422014547/a9962e.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495422014547/
6-K,2022-11-01,2022-11-01,,0001654954-22-014509,https://www.sec.gov/Archives/edgar/data/1131399/000165495422014509/a9272e.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495422014509/
6-K,2022-10-28,2022-10-28,,0001654954-22-014347,https://www.sec.gov/Archives/edgar/data/1131399/000165495422014347/a4239e.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495422014347/
6-K,2022-10-28,2022-10-28,,0001654954-22-014344,https://www.sec.gov/Archives/edgar/data/1131399/000165495422014344/a4238e.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495422014344/
6-K,2022-10-27,2022-10-27,,0001654954-22-014286,https://www.sec.gov/Archives/edgar/data/1131399/000165495422014286/a2670e.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495422014286/
6-K,2022-10-27,2022-10-27,,0001654954-22-014283,https://www.sec.gov/Archives/edgar/data/1131399/000165495422014283/a2603e.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495422014283/
6-K,2022-10-25,2022-10-25,,0001654954-22-014098,https://www.sec.gov/Archives/edgar/data/1131399/000165495422014098/a0214e.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495422014098/
6-K,2022-10-21,2022-10-21,,0001654954-22-014002,https://www.sec.gov/Archives/edgar/data/1131399/000165495422014002/a6404d.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495422014002/
6-K,2022-10-17,2022-10-17,,0001654954-22-013785,https://www.sec.gov/Archives/edgar/data/1131399/000165495422013785/a0229d.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495422013785/
6-K,2022-10-14,2022-10-14,,0001654954-22-013716,https://www.sec.gov/Archives/edgar/data/1131399/000165495422013716/a9889c.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495422013716/
6-K,2022-10-13,2022-10-13,,0001654954-22-013657,https://www.sec.gov/Archives/edgar/data/1131399/000165495422013657/a8302c.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495422013657/
6-K,2022-10-13,2022-10-13,,0001654954-22-013648,https://www.sec.gov/Archives/edgar/data/1131399/000165495422013648/a7994c.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495422013648/
6-K,2022-10-13,2022-10-13,,0001654954-22-013646,https://www.sec.gov/Archives/edgar/data/1131399/000165495422013646/a7866c.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495422013646/
6-K,2022-10-13,2022-10-13,,0001654954-22-013644,https://www.sec.gov/Archives/edgar/data/1131399/000165495422013644/a7703c.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495422013644/
6-K,2022-10-12,2022-10-12,,0001654954-22-013601,https://www.sec.gov/Archives/edgar/data/1131399/000165495422013601/a6690c.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495422013601/
6-K,2022-10-11,2022-10-11,,0001654954-22-013536,https://www.sec.gov/Archives/edgar/data/1131399/000165495422013536/a2615c.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495422013536/
6-K,2022-10-07,2022-10-07,,0001654954-22-013503,https://www.sec.gov/Archives/edgar/data/1131399/000165495422013503/a2352c.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495422013503/
6-K,2022-10-07,2022-10-07,,0001654954-22-013499,https://www.sec.gov/Archives/edgar/data/1131399/000165495422013499/a2319c.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495422013499/
6-K,2022-10-03,2022-10-03,,0001654954-22-013168,https://www.sec.gov/Archives/edgar/data/1131399/000165495422013168/a5456b.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495422013168/
6-K,2022-09-30,2022-09-30,,0001654954-22-013131,https://www.sec.gov/Archives/edgar/data/1131399/000165495422013131/a4309b.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495422013131/
6-K,2022-09-26,2022-09-26,,0001654954-22-012951,https://www.sec.gov/Archives/edgar/data/1131399/000165495422012951/a6963a.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495422012951/
6-K,2022-09-26,2022-09-26,,0001654954-22-012934,https://www.sec.gov/Archives/edgar/data/1131399/000165495422012934/a5418a.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495422012934/
6-K,2022-09-22,2022-09-22,,0001654954-22-012829,https://www.sec.gov/Archives/edgar/data/1131399/000165495422012829/a3468a.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495422012829/
6-K,2022-09-22,2022-09-22,,0001654954-22-012812,https://www.sec.gov/Archives/edgar/data/1131399/000165495422012812/a2350a.htm,https://www.sec.gov/Archives/edgar/data/1131399/000165495422012812/
